rating,date,content,Extreme_score,review_vector
5.0,2025-12-28,yes you have to watch subtitles its worth it smart funny and poignant plot and as an added bonus gives you some insight into south korean culture,906.25,"[ 4.69327159e-02 -7.43194902e-03  6.08814938e-04 -1.63111079e-03
 -7.59977964e-04  3.10845766e-03  4.57915068e-02 -3.07818316e-03
  1.02042721e-03  1.08983787e-03  1.87410769e-04 -2.05479981e-03
  1.79935669e-05  6.43795775e-03 -1.96650811e-03 -2.28012213e-03
 -8.34124221e-04  6.92795729e-03  6.43969746e-03  1.47814192e-02
 -1.17932903e-02 -1.12083219e-02 -1.46676844e-03  7.76904263e-03
  5.58409141e-03 -1.37777906e-02  1.47592789e-02 -1.70011679e-03
 -1.20025566e-02 -1.04881041e-02 -3.57953203e-03 -6.21893024e-03
  2.97824107e-03 -1.06638232e-02  5.18890517e-03 -1.37637754e-03
 -1.16600515e-03  4.31352668e-03 -3.52120958e-03 -1.90915503e-02
  3.59689840e-03  2.81192618e-03 -1.69122871e-02 -3.81017081e-03
  3.31329764e-03  4.17944556e-03  2.75687454e-03 -1.33381123e-02
  8.11778195e-03 -1.93056073e-02 -3.57511081e-03  1.22113442e-02
  6.38314988e-03 -7.16270274e-03  7.49553554e-03 -1.35229528e-03
  5.84731949e-03  1.90639943e-02 -2.02822033e-03  2.66781240e-03
  6.04315428e-03  8.13023001e-03  5.01404749e-03 -2.35680267e-02
 -5.35835419e-03  7.37369666e-03  7.28326058e-03  8.77528684e-04
 -1.08532440e-02  1.30285451e-03  4.77312412e-03 -5.05371625e-03
 -7.93498289e-03  2.02548783e-03  8.21625348e-03  1.27475318e-02
 -2.52239290e-03 -3.11328284e-03  1.10615802e-03  7.79700466e-03
 -8.55896343e-03 -1.13239903e-02 -7.15974392e-03  4.60086577e-03
  1.07213985e-02 -3.95565433e-03 -9.38538369e-03  1.01161404e-02
  5.55533590e-03  3.20160389e-03 -5.15719922e-03  1.06499414e-03
 -1.60755068e-02 -8.49952921e-03  3.27160838e-03 -3.81241716e-03
 -4.20081895e-03  7.08345557e-03  5.87132061e-03 -6.65499037e-03]"
0.5,2025-12-27,cara que filme horroroso foi esse só assisti porque simplesmente todo mundo falou bem desse filme e que filme horrível perdi 2h da minha vida,564.0,"[ 0.01001179  0.07521972  0.06259476 -0.0071458   0.00173047 -0.0140898
  0.00087594 -0.01292844 -0.05948857  0.0416567   0.03399397  0.0070696
  0.01435571  0.02324001 -0.01297423  0.00613793 -0.03150404  0.01665762
  0.00279931 -0.01256246  0.01330443 -0.03567423 -0.00305778 -0.00319728
 -0.02583876 -0.00803507 -0.00373732 -0.00656303  0.00945473  0.02170933
  0.00704567 -0.00563976  0.00043103  0.02341684 -0.02679196  0.00386334
  0.01602649 -0.0160482   0.00990545 -0.00405875  0.0274435  -0.02038479
 -0.01293556 -0.01618073 -0.01719714  0.01247024  0.00816488  0.01055543
 -0.01015577 -0.00975817  0.00860309  0.00599503 -0.00706461  0.00962409
  0.00175279 -0.0075905   0.00594023  0.010245   -0.00012978 -0.00543234
 -0.00135569  0.00599683  0.01842198 -0.00634206  0.00447254  0.02702733
 -0.01404343 -0.00137823  0.01047524 -0.00015802 -0.0040323  -0.0056567
  0.00822103  0.03823469 -0.00829104 -0.0133772  -0.00545713  0.00512775
  0.00763071  0.00574435  0.00050495 -0.00861189  0.01513905  0.00044206
  0.00718349  0.00919222  0.00266648 -0.00573432 -0.01762993 -0.00371712
 -0.00812574  0.00783116  0.00251267  0.01282734 -0.00540588  0.00126008
 -0.00846158  0.01140887 -0.0098146  -0.00022471]"
5.0,2025-12-20,maravilhosooooo a direção atuação tudoooooo a crítica social perfeita e super bem feita tudo é bem colocado nada é coincidência queria que o mundo todo fosse obrigado a ver essa obra prima,1175.0,"[ 0.01754167  0.04885374  0.04098164 -0.003654   -0.00175958  0.01119113
  0.01657398 -0.00905633 -0.02869333  0.03908432  0.00191536 -0.01024823
 -0.0152831  -0.00981862 -0.01696624  0.01029938 -0.01472349  0.02338548
 -0.00327048 -0.0199057   0.00823296 -0.00499563 -0.03309118  0.01867302
  0.00829561 -0.00929978  0.0104191  -0.00470751  0.00769655  0.02128106
  0.01781096  0.03236715  0.00356664 -0.02256152  0.00208595 -0.00877969
 -0.02015112 -0.02615388  0.00869473 -0.01588989  0.00961833 -0.00400665
  0.0253787  -0.0080884  -0.00388765  0.00476317  0.00282102  0.01825469
 -0.01021829  0.00760733 -0.0165789  -0.01921268 -0.01720981 -0.00246955
  0.00111346  0.01215062 -0.00039297  0.01269623  0.01507531 -0.01210032
  0.01009827 -0.001933   -0.00595107  0.01484259 -0.01315781 -0.00354177
  0.00879987 -0.00403941 -0.0023894   0.00166566 -0.00071411  0.00536931
 -0.00192978  0.01348325  0.01054479  0.00089153  0.00758039 -0.00525366
  0.00143818  0.03058614  0.00641738  0.00512563 -0.00606381 -0.00822854
 -0.01154665 -0.00907079  0.00302627  0.00473412  0.00404869 -0.01003877
 -0.00704615  0.00151436 -0.00033054 -0.00057043 -0.00108057  0.00320641
 -0.01765923 -0.00439361 -0.01754101  0.00368819]"
5.0,2025-12-15,unforgettable one of my favorite movies that ive rewatched multiple times and never gets old evokes so many emotions from joy to sadness to unnerved and more most importantly the movie has a powerful message 1010 recommend,1387.5,"[ 4.3477979e-02 -6.3650357e-03 -1.2501862e-03 -1.4204375e-03
  5.2375317e-04  1.0711217e-03  4.4518400e-02 -1.0261449e-02
  2.3081701e-03 -1.5094485e-03 -3.9851912e-03  7.3819417e-03
 -2.3742754e-03  4.9298550e-03 -2.0769013e-03  1.0320475e-02
 -1.4159085e-03 -2.1718687e-03  1.1916342e-02  1.5815424e-03
 -9.5830252e-03 -5.9200446e-03 -1.1722234e-02 -3.5347447e-03
 -5.2891672e-03 -1.1629433e-02  1.3176579e-03  4.9713082e-03
  6.7579881e-03 -9.8205395e-03 -5.1982068e-03  4.4820222e-04
 -8.6754039e-03  1.1462567e-03  5.1982058e-03  1.5208343e-03
  1.7146613e-02 -5.4963897e-03  6.6253999e-03  1.9798123e-03
 -8.2263863e-03 -1.3690968e-02  7.3007224e-03  2.2129258e-02
 -1.5197759e-03 -6.8942001e-03 -7.0441869e-04  8.5839843e-03
  5.4686437e-03  2.9919972e-03  4.4735749e-03 -4.8538288e-03
  6.9478052e-03  4.4969078e-03 -1.0157150e-03 -1.2070466e-03
 -9.3678165e-05 -2.1184587e-03  1.1207345e-02 -1.5483085e-03
 -6.5279910e-03  2.8170357e-04  8.4519945e-03 -8.0044782e-03
 -1.2033251e-02 -4.4769212e-03  6.1174231e-03  1.0333117e-03
  9.1431913e-04 -1.6164447e-03  4.0238819e-04 -2.1221202e-03
  3.7929200e-04  1.4187168e-02 -9.9215442e-03 -2.1371625e-03
 -1.5554247e-02 -1.3633948e-03 -4.4431626e-03  8.1097614e-04
 -1.9718750e-04  5.9656142e-03 -5.9904293e-03  1.0616251e-02
 -1.2939186e-02 -4.4045029e-03  8.1011525e-04 -7.3324353e-04
  3.7741014e-03 -6.4434018e-03 -1.1199756e-02 -1.2540976e-02
  1.8704969e-03 -1.0596636e-02 -2.5235836e-03 -3.1690998e-04
  4.6705916e-03 -6.2182168e-03 -1.3796605e-02 -5.5543422e-03]"
1.0,2025-12-15,this movie doesnt have a great plot when you think about it the filmography is great the acting is good enough but if you lifted the plot of this movie out of the trappings of its high production value it stands to reason you would be bored out of your mind it sort of makes me think it was written as a comedy initially and then someone just wanted to change the ending lets simplify lets say woo is our main character does he learn anything does he change in anyway is he less likely to be a fraudster in the future nope not really and all of the nonsense with the former maid none of it actually changes the story if you replace the husband of the maid with any random person the movie would fundamentally not change there are plenty of people within the story the driver the mother a the pissing homeless person  who could take the place and the movie would be the same just another high production movie that demands praise for blowing money,2128.5,"[ 4.87082675e-02 -6.88730692e-03 -9.34570387e-04 -2.77279248e-03
 -3.33323078e-05  2.01467494e-03  5.90416938e-02  2.33074999e-03
 -6.38671627e-04 -1.33894675e-04 -6.26075605e-04  3.43188504e-03
 -3.46174859e-03  7.01475888e-03  4.87466517e-04  4.57426766e-03
 -7.45096803e-03 -3.95095814e-03  1.40638296e-02 -1.57403841e-03
 -1.07506132e-02 -2.28551985e-03 -4.88226395e-03  7.57005112e-03
 -6.03549788e-03  3.08601739e-04  3.41722881e-03 -7.81591423e-03
  7.71751953e-03  2.71814596e-03 -7.05295755e-03  4.78920620e-03
 -2.67170207e-03 -1.52071659e-03  1.07165007e-03  1.92367600e-03
 -1.54861691e-03  1.54791810e-02  3.34334851e-04  6.17394457e-03
 -1.32421358e-02 -6.65736385e-03 -3.66896554e-03  9.34153702e-03
  1.74058648e-03  4.49098460e-03 -1.45089033e-03  6.55912422e-03
 -1.57288983e-02  2.14938982e-03 -3.31524154e-03 -5.41252783e-03
 -3.49675515e-03  1.04703875e-02  2.10236711e-03 -6.14888361e-03
 -7.24607939e-03 -3.02551943e-03  8.66173767e-03  2.69034551e-03
  1.39380735e-03  4.82790638e-03  2.55113514e-03 -2.84232129e-03
  3.10303248e-03 -2.50998163e-03 -4.59508410e-05  1.53359529e-02
 -2.79298937e-03  1.24938451e-02  9.31736641e-03  1.19653838e-02
 -5.34235733e-03  3.37461988e-03 -6.28690561e-03 -4.11323179e-03
  1.08289423e-04 -3.93698970e-03 -4.82901325e-03  1.65481761e-03
 -4.18917881e-03  1.70616130e-03  1.38732186e-03  2.93841120e-04
  3.88275273e-03 -2.09473446e-03 -8.56570713e-03  2.25904211e-03
  2.26213504e-03 -2.31324718e-03 -6.95397845e-03 -6.02861866e-03
  2.60940520e-03 -3.98424221e-03  5.28173102e-03  1.61249295e-03
  2.20466778e-03  1.43664924e-03  5.14308689e-03  4.91237454e-03]"
5.0,2025-12-09,greatest movie of all time fight me on that the message portrays in amazing context and ways i love the message itself since its from the poor and the rich its amazing how they include elements to explain it,1293.75,"[ 5.2460518e-02 -8.1504006e-03 -1.5517605e-03 -1.4098617e-03
  5.5454019e-04  1.3190606e-02  6.3051343e-02 -5.2487437e-04
 -2.5819442e-03  1.0335400e-03  9.7450597e-04 -5.8221766e-03
  5.4447290e-05  4.4704149e-03 -8.1259158e-04  1.7711160e-03
 -6.7710890e-03 -7.0723034e-03  6.7163752e-03  1.2665017e-03
 -1.1374583e-02 -9.7489079e-05 -1.0819373e-02 -7.3131989e-03
 -1.9403094e-03  1.1479590e-03 -6.9627403e-03 -7.8184512e-03
 -2.2415887e-03 -3.7718392e-03 -1.5242953e-02  8.6220670e-03
 -1.6357001e-02  3.5546815e-03  1.1812678e-02 -1.2430612e-02
  5.3199283e-03  5.5545638e-03  4.5828451e-03 -2.0916506e-03
 -8.6941663e-03 -5.1624146e-03 -1.4401345e-02  1.0747161e-02
 -6.1953458e-04  5.3650821e-03 -1.4527005e-04  6.6782488e-03
  1.1981955e-03 -1.0287721e-02 -1.1754371e-03 -3.9083245e-03
  1.2063967e-03  7.6402235e-03 -6.9251326e-03 -5.4565337e-03
 -1.2020656e-02 -8.3717629e-03  2.3626857e-03 -7.1198056e-03
  9.6226577e-03  8.7947038e-04  2.1983095e-02  4.5520645e-03
 -4.4276393e-03 -1.9827704e-03 -5.3527677e-03  1.2187987e-02
  1.0097698e-02  4.5274580e-03  4.5110048e-03 -7.3635112e-03
 -8.2703587e-03  4.0141740e-03  1.7760074e-03  4.8780552e-04
 -6.6877743e-03  1.0659808e-02  4.7870449e-04 -2.7032560e-04
  4.7776746e-03 -3.2614629e-05 -1.0020400e-03 -2.4063550e-03
  2.0219146e-03  2.9743942e-03 -6.3952100e-03 -1.6143941e-03
 -5.3117243e-03 -2.8858385e-03  1.0634774e-03 -1.8151387e-03
 -4.8921905e-03 -1.2905736e-02 -6.9402754e-03  3.0778588e-03
  6.1830389e-04 -8.4298747e-03 -2.6235161e-03  5.9514248e-04]"
5.0,2025-12-04,powerful one family lives off another causing harm a parasite,381.25,"[ 3.88266407e-02 -7.75385648e-04 -1.13061722e-03 -1.64795225e-03
 -1.41294999e-03  1.23576354e-02  3.38262431e-02  3.01280506e-02
 -1.03638321e-02 -4.78594145e-03 -4.85685829e-04  7.79319834e-03
 -2.92132236e-03  1.87554175e-03 -7.62877334e-03  1.81395037e-03
 -8.70365463e-03 -1.83255039e-02  1.50679294e-02  8.47907551e-03
  2.35713250e-03  2.33333651e-02 -4.06501815e-02 -2.96966024e-02
  1.61809660e-02 -1.13124307e-02  2.72996794e-03 -1.43093746e-02
 -6.52654748e-03 -1.05047999e-02  1.05024511e-02 -9.92851146e-03
  4.15249215e-03  9.98800620e-03 -3.54285128e-02  3.56709142e-03
 -1.23304380e-02 -1.40774548e-02 -1.34051843e-02 -1.15368869e-02
  1.15787340e-02 -8.24392866e-03  9.49956477e-03  5.38529071e-04
  6.11072406e-03 -9.96086467e-03 -7.48331705e-03 -1.40640941e-02
 -2.23284587e-03  1.81222297e-02  8.62575136e-03 -2.32932828e-02
 -1.59794781e-02  1.33815631e-02  4.99319751e-03  9.12895240e-03
 -1.45141333e-02 -2.53757299e-03  1.34644900e-02 -1.73945129e-02
 -3.04750563e-03 -1.74540021e-02 -1.23997275e-02 -2.61061545e-02
 -8.32650438e-03  1.68715641e-02  1.67618063e-03 -1.71760079e-02
  3.35366204e-02  1.55063625e-02  4.97865072e-03 -3.84029234e-03
 -1.09916162e-02 -2.92540342e-02  2.38480186e-03  1.14058396e-02
  1.38934804e-02  4.74481890e-03  7.13266712e-03  1.92385297e-02
  5.68239298e-03  1.20060546e-02 -6.22207765e-03  1.27134230e-02
  3.83864716e-03 -5.02336770e-05  2.17521396e-02  6.74458686e-03
 -8.35687853e-03 -2.37665288e-02 -1.08175483e-02  1.16302434e-03
 -1.10600200e-02 -2.81539820e-02 -1.59124974e-02  1.18913995e-02
  2.33837850e-02 -9.24500544e-03 -1.25788720e-02 -1.19061936e-02]"
5.0,2025-12-03,parasite is to simply put  the best south korean movie i have ever seen and i saw more then few of them and really loved them  i think that this country makes best movies in asia  in my personal opinion parasite is nothing short of a small masterpiece it is a stupendously entertaining movie that hooked me from the first 45 seconds till the last frame for its entire 2 h 9 min running time  i was blown away of how amazingly crafted acted written and directed this movie was in every scene the story was fresh and unique and universal you can throw a rock at me if hollywood wont remake this movie with some very well known actors in near future  it is a pure diamond in a movie market overall gisaengchung is by far one of the few best movies ive seen this year it is unusually entertaining and involving story that shows of just how there are big differences in our society between poor and rich its a universal theme and this movie is a universal treasure,5993.75,"[ 4.8825916e-02 -6.0735024e-03 -8.3820318e-04 -5.1499403e-04
  7.1460125e-04  5.1778941e-03  5.8483399e-02 -1.1154897e-02
  1.1801386e-03 -1.2944781e-03 -2.8166240e-03  7.1413759e-03
 -3.3320703e-03  7.1482323e-03 -6.7209985e-05  4.7966833e-03
 -8.9835515e-03 -9.8191099e-03  1.2159698e-02 -9.3106106e-03
 -5.5336221e-03  6.5361988e-03 -1.2203907e-02 -4.7307131e-03
 -5.5785285e-04 -4.8842719e-03  4.4500069e-03 -1.9381400e-03
  2.6309942e-03  4.0240018e-04 -8.6743459e-03  4.1486821e-03
 -3.7986476e-03 -6.6753454e-03 -8.3944090e-03  3.9392402e-03
 -4.8678624e-03  1.1686961e-02  4.3930034e-03  2.1069136e-03
 -1.5504645e-02 -8.7560136e-03 -2.1364400e-03  9.7795972e-04
 -7.2380411e-03  5.6733387e-03 -3.4650920e-03 -2.2054357e-03
 -3.1383736e-03  4.5413482e-03 -5.5425195e-03 -3.7961234e-03
  2.4904376e-03  4.5944760e-03 -5.0077946e-03  4.4521242e-03
 -4.3224925e-03 -2.3645393e-03  6.5484522e-03 -1.5830093e-03
  5.8415839e-03 -4.2623523e-04  5.5138959e-04 -2.2466090e-03
  1.0349709e-03  1.1379006e-03 -5.8596707e-03 -4.0421866e-05
  8.0551999e-03  7.6872804e-03 -2.3264256e-03  1.2278388e-03
 -2.4100423e-03  2.6240638e-03  6.4677256e-03 -2.9169631e-03
  8.8055067e-06 -1.4907496e-04  1.8728174e-03  3.1115280e-03
  5.1627622e-04  6.3112606e-03 -4.5471685e-03 -1.7892478e-03
  3.7244447e-03 -5.3524869e-03 -2.9047038e-03 -3.9488180e-03
  6.9415306e-05 -7.8731682e-04  1.0595990e-03 -9.3774876e-04
  2.2511233e-03 -1.7453801e-03  5.6779119e-03  4.8414650e-03
  1.8585438e-03  2.4980081e-03 -2.9929217e-03  1.4277805e-03]"
2.5,2025-11-26,overhyped decent but not anything special,0.0,"[ 3.68274190e-02 -6.14593178e-03 -2.52656519e-05 -3.99190979e-03
  2.88823885e-05 -3.41135971e-02  2.34586652e-02 -7.96776731e-03
  8.11049622e-03  1.73546781e-03 -7.86429271e-04  6.01725013e-04
 -2.27266384e-04  2.03969213e-03  2.60269060e-03 -1.92179177e-02
 -8.52919277e-03  9.12960432e-03 -2.82875896e-02 -2.12275237e-02
  4.41700174e-03  1.49868922e-02  2.49964911e-02  1.67292152e-02
 -1.83062849e-03 -4.67609195e-03  4.24128361e-02  1.02913575e-02
  2.53805052e-02  8.60651303e-03  2.41035745e-02 -5.68849454e-03
  2.49993447e-02 -1.26368888e-02  2.63055656e-02 -5.98336942e-03
  4.41274606e-03  5.29400446e-03 -2.58785933e-02  1.21972216e-02
 -9.56945214e-03 -8.44123482e-04 -2.22615269e-03  8.21108057e-04
 -3.76806292e-03 -1.25663886e-02  1.79457571e-02 -5.25873678e-04
  8.23582988e-03 -1.03042861e-02 -2.52796784e-02  1.13934642e-02
 -1.03567038e-02  4.51308070e-03  1.31866904e-02 -2.04868964e-03
  1.37716196e-02  1.98785830e-02  3.46006505e-04 -2.49424577e-03
  1.68658718e-02 -3.12503017e-02  4.02719080e-02 -8.65473598e-03
  2.75336509e-03 -1.04187813e-03  2.06194371e-02  7.37425359e-03
  1.48643581e-02  1.07309893e-02 -2.36214721e-03  2.78396923e-02
 -5.98488003e-03 -3.16147041e-03 -7.70674506e-03 -7.62999349e-04
  4.01595142e-04 -1.25675583e-02 -2.19452125e-03 -1.04397088e-02
 -1.05236319e-03 -8.13240372e-03 -4.75970842e-03  2.04967540e-02
  1.78989414e-02 -3.82576976e-03  2.71596294e-03 -7.24845508e-04
 -8.25876463e-03  8.74838326e-03 -4.46885871e-03  1.32115398e-04
 -2.05790680e-02  4.58923401e-03 -2.55764928e-03 -1.59248384e-03
  1.98234972e-02  1.49811932e-03 -1.15038157e-02  9.82670579e-03]"
5.0,2025-11-26,one of the best films in recent years funny action packed surprising and with a point plus it looks great,656.25,"[ 4.5436233e-02 -5.1674694e-03 -8.5457147e-04  1.6995871e-03
  3.0818919e-03  1.7056588e-02  5.6628734e-02 -1.3087625e-02
  1.0572497e-03 -4.3859682e-03 -5.3327554e-03  1.7599855e-02
 -1.0161485e-02  1.2019937e-02  4.6319040e-04  7.6252380e-03
 -1.4659556e-02 -9.2443051e-03  1.4555906e-02 -7.4811419e-03
 -1.0224106e-02  1.3287783e-02 -2.5477061e-02 -1.3850580e-02
 -6.2330421e-03 -1.3530962e-02 -1.0530101e-02 -2.4686065e-03
  2.2714466e-02  6.3258223e-03  8.4214509e-03  3.1585724e-03
 -7.8742241e-04 -6.7220530e-03  7.0778960e-03 -1.0789007e-02
 -1.1047139e-03  1.8076442e-02  7.8348918e-03  3.9241249e-03
 -1.0341240e-02 -1.3773817e-03 -1.4248816e-02  7.8334510e-03
  3.3915483e-03 -4.8446840e-05 -2.9378242e-03 -6.1580450e-03
 -1.4321451e-02  2.3412379e-03 -5.6272997e-03 -5.7028048e-03
  1.3159980e-02  1.5425863e-02 -9.9984016e-03  5.0730542e-03
  8.9922221e-03  3.7867087e-03  1.2912783e-02 -1.0948822e-02
  1.8155627e-03  6.3544912e-03  1.2779133e-02 -4.6401350e-03
 -1.8159984e-02 -2.9997001e-03 -3.0193166e-03  5.0629238e-03
  4.0034703e-03 -4.7369613e-03 -6.8492605e-03  2.5297094e-03
 -7.0079113e-04  8.7006949e-03  8.2884822e-04 -7.7013124e-04
  1.7713899e-02 -1.2704636e-02 -1.0345985e-02 -2.8792166e-03
 -9.9564660e-03  5.5098301e-03 -5.9360918e-03 -7.1346882e-04
  1.2867698e-02  7.2186158e-05  1.5755438e-03 -3.9804718e-03
  1.6419583e-03 -6.1528720e-03 -2.0955388e-02 -5.9826919e-03
 -2.0148982e-03  4.9858396e-03 -4.1659665e-03 -5.0082342e-03
  5.9647649e-03 -4.1313348e-03  1.8664345e-03  3.3105318e-03]"
5.0,2025-11-23,i remember watching this first time and not being a fan of it so after almost 6 years after the release i gave this movie a watch again since i couldnt remember anything of it this absolutely blew me away when i saw the ending i was speechless it was just sad and absoloutely shocking at the same time and the one iconic scene with the man walking up the stars while the boy is eating his cake sends you shivers down your spine im glad i watched this movie once again because this gave me a whole other portrait of this movie this is a masterpiece,3418.75,"[ 4.81661521e-02 -6.34805299e-03 -8.97956023e-04 -3.79539374e-03
  1.53415895e-03 -1.63518414e-02  5.70420101e-02 -8.34356621e-03
  4.31995373e-03 -1.17380405e-03 -2.39989185e-03  9.87161510e-03
 -6.47066720e-03  4.28459141e-03  2.05259596e-04 -2.76123919e-03
 -5.43946307e-03  1.06437337e-02  1.77904032e-02 -7.67453853e-03
 -4.94187698e-03  7.13727018e-03 -4.91022458e-03 -3.53230792e-03
 -1.86710584e-03 -4.09879582e-03  1.65137590e-03 -3.56455403e-03
  1.30341228e-04  2.62311380e-03 -3.06736887e-03  8.64183530e-03
 -2.66155764e-03 -3.94763378e-03 -2.35547149e-03  5.25859883e-03
 -1.47440247e-02  1.39847305e-02  1.09237526e-02  9.13749263e-03
 -1.82673577e-02 -7.06107775e-03 -9.29015502e-03  7.40176719e-03
  5.40305045e-04 -5.08757634e-03 -3.60742188e-03  4.74568550e-03
 -1.62313767e-02  5.34017989e-03  4.25263960e-03 -5.69427060e-03
  1.59369339e-03  9.42248758e-03 -5.27989026e-03 -7.70333083e-03
 -9.73240938e-03 -2.36080401e-03  4.85280855e-03 -8.21369409e-04
  6.62168954e-03 -8.74345424e-04 -2.02521845e-03 -2.72265845e-03
  5.02549484e-03  3.39131989e-03 -6.08823169e-03 -4.96732164e-03
 -7.60550261e-04  1.12576745e-02  8.40220135e-04  2.51837657e-03
 -6.65602414e-03  2.66623771e-04  1.25790937e-02 -1.79178524e-03
 -1.19811809e-03 -2.12796917e-03 -1.98716461e-03  4.90037212e-03
  6.56409655e-04 -8.69034231e-03  8.88878573e-03  3.27108707e-03
  4.79716994e-03 -4.74107638e-03  5.86218759e-03 -1.98542009e-04
  5.29590063e-03  2.40718418e-05 -9.11786687e-04  4.10082005e-03
  5.18354587e-03 -9.69549234e-04  8.22663493e-03  5.00342716e-03
  6.90575689e-03 -4.26464062e-03 -2.71597970e-03  5.14266314e-03]"
4.0,2025-11-22,will need a good understanding of both movies and social life great movie btw,173.25,"[ 0.04963632 -0.00380903  0.00256071 -0.00201603  0.00090959  0.02424634
  0.05574173 -0.00834881  0.00138662  0.0036896  -0.00365847 -0.00469616
  0.00286303  0.00930613  0.0036776   0.01326652 -0.00594582  0.00244023
  0.01693668 -0.00336533 -0.01434341  0.00038192 -0.01847126  0.01381279
 -0.01040403 -0.00500054 -0.0023717   0.00707936  0.00790468  0.0028016
  0.01190741  0.01090155  0.00637908 -0.0183115  -0.00928441  0.00900779
 -0.00980299  0.00461928  0.00587795  0.00109774 -0.01195444 -0.00630492
  0.01011954 -0.00704254  0.01937982 -0.00541525 -0.00154542 -0.00344466
  0.01361152  0.0190714  -0.0024671   0.00368568  0.00539245 -0.00648905
  0.00421067 -0.01154303 -0.00111374  0.01081972  0.0070992  -0.01319751
  0.00717663 -0.00888338  0.00575771 -0.00319895 -0.00124946 -0.00635099
  0.00667011  0.00300907  0.00396395 -0.00429777  0.00073057  0.00246247
 -0.00158301  0.00406853 -0.01075093  0.00063765 -0.00792105 -0.01235599
 -0.00059816  0.01944159 -0.00558128  0.01733884  0.00562    -0.00521437
  0.01485962 -0.00523475  0.00851421 -0.00433687 -0.01379368 -0.00055657
 -0.00364029  0.00263696 -0.00055502  0.00079686  0.01205172  0.01272928
 -0.01119432 -0.01002932 -0.01332916 -0.00151389]"
5.0,2025-11-20,best movie of all time,137.5,"[ 0.05711196 -0.00934778 -0.00246019 -0.00121625  0.00170173 -0.00676294
  0.08010816 -0.02639702  0.00853698 -0.00723073 -0.01193331  0.02193254
 -0.01106645  0.01137822 -0.00525945  0.01861736 -0.01222008 -0.01538257
  0.00952891 -0.00183167 -0.00278149  0.01755391 -0.04561341 -0.03835863
 -0.01395496 -0.01780451 -0.03877285  0.01386053  0.04477891  0.02216645
 -0.00510427  0.01770293 -0.01835926  0.01827825  0.01403956  0.00193756
 -0.02631779  0.02111853  0.00676474 -0.01380408 -0.02963709 -0.01588989
  0.01151161  0.00658573  0.00297373 -0.01831317 -0.00815001  0.01455281
 -0.02789187  0.01328332  0.01531267  0.02147209  0.0290874  -0.0015834
 -0.02039932 -0.02470091 -0.00463896  0.00265322 -0.00200446  0.00653727
 -0.01183776  0.04028257  0.01513903  0.0135371   0.01601383 -0.00389763
 -0.00620406  0.03096814  0.00940003  0.00493069  0.01825098 -0.00766556
 -0.00253565  0.00807763  0.00350269 -0.00608902 -0.00789318  0.00376147
 -0.01574825  0.01440977  0.00371553 -0.00851559  0.02131215 -0.00124157
  0.02422926  0.002826    0.00847924 -0.00980348  0.01287829 -0.01938231
 -0.03328497 -0.00189083 -0.01746741  0.00689312  0.01686884  0.00976378
  0.01679228 -0.01110912 -0.02589816 -0.01211545]"
5.0,2025-11-20,definitely his masterpiece and everyone you talk to loves this movie i love this movie meant to be watched again and again,762.5,"[ 0.05222313 -0.00915494 -0.00151998 -0.00385002 -0.00016736 -0.01945707
  0.06265911 -0.0019635   0.00308403 -0.00209394 -0.00434312  0.01104736
 -0.00726411  0.00179358 -0.00388986  0.00702465  0.00458437  0.02285952
  0.02812793  0.00323138 -0.01153948 -0.01355337 -0.00031921  0.00570476
 -0.00498916 -0.01275999  0.0058775   0.00129471 -0.00685229 -0.0148311
 -0.01569475  0.00496464 -0.00793997 -0.00080203  0.00687798  0.01204511
  0.00979161  0.00917542  0.01465189 -0.00546576 -0.02085912 -0.01814952
  0.00221378  0.00818123 -0.00899976  0.00487152 -0.01661257 -0.00272866
 -0.01072942 -0.00696576  0.00425506 -0.00358984  0.00575973 -0.00050378
 -0.00530287 -0.00725571 -0.0086814   0.00022452  0.00857532 -0.01804622
  0.0044836  -0.00898117 -0.00217307 -0.00561121 -0.0054523   0.00095795
 -0.00363108 -0.00115865 -0.00826187  0.01126499  0.00232287 -0.00163661
 -0.01485189  0.00442596  0.02041103  0.01934939 -0.01648769 -0.0003643
  0.00882067  0.01245374 -0.00238032  0.00057993  0.0125092   0.01504482
  0.01594593 -0.00485602  0.00214637  0.01486263 -0.00394348 -0.00177073
  0.0052978   0.01380727  0.00832568 -0.00637405  0.01589015  0.0145721
  0.00963643  0.00258521  0.00068003  0.00523155]"
